hour, canon, id, Borda Pts, Borda pts norm, Borda Proportion, Borda Sum, Canon weight(aggregated votes for this canon)
1, equality ,88a21769-c0be-4354-b0d2-d921853d8751,1,0.2,0.2,30,150
1, equality ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,1,0.2,0.2,30,150
1, equality ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,1,0.2,0.2,30,150
1, equality ,2836b64b-1cba-48df-a7e8-93cf1f128248,1,0.2,0.2,30,150
1, needs ,9399384b-9842-4c73-a4da-7e5878aba476,5,1,0.2,30,150
1, needs ,0fd9da96-794a-4f26-9205-f103e52a3ea6,5,1,0.2,30,150
1, needs ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,5,1,0.2,30,150
1, needs ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,5,1,0.2,30,150
1, needs ,c8f34861-6aa9-46ef-b990-99c4b2390c28,5,1,0.2,30,150
1, needs ,dd98f973-3eaf-45ab-a149-f45c7d162d22,4,0.8,0.2,30,150
1, needs ,16ae729b-3e58-4e52-9524-41ae74a1b29f,4,0.8,0.2,30,150
1, needs ,3592667e-3aef-479e-bf78-226437a2ef06,4,0.8,0.2,30,150
1, needs ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,4,0.8,0.2,30,150
1, needs ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,4,0.8,0.2,30,150
1, needs ,e103972b-8c66-47b6-9c38-8219003f1e16,3,0.6,0.2,30,150
1, needs ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,3,0.6,0.2,30,150
1, needs ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,3,0.6,0.2,30,150
1, needs ,373e20fa-1caf-4ff8-9275-3565754c3afc,3,0.6,0.2,30,150
1, needs ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,3,0.6,0.2,30,150
1, needs ,91904946-01af-4240-9ffa-dde8a28fdfe2,2,0.4,0.2,30,150
1, needs ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,2,0.4,0.2,30,150
1, needs ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,2,0.4,0.2,30,150
1, needs ,23cc6486-42de-4866-b69d-0ddc17147319,2,0.4,0.2,30,150
1, needs ,b72cd33d-1e34-441f-af01-d2235c52858e,2,0.4,0.2,30,150
1, needs ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,1,0.2,0.2,30,150
1, needs ,88a21769-c0be-4354-b0d2-d921853d8751,1,0.2,0.2,30,150
1, needs ,2836b64b-1cba-48df-a7e8-93cf1f128248,1,0.2,0.2,30,150
1, needs ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,1,0.2,0.2,30,150
1, needs ,636bb22e-0354-4154-a3d4-cfc35b4e6075,1,0.2,0.2,30,150
6, equality ,2836b64b-1cba-48df-a7e8-93cf1f128248,5,1,0.2,30,150
6, equality ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,5,1,0.2,30,150
6, equality ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,5,1,0.2,30,150
6, equality ,9399384b-9842-4c73-a4da-7e5878aba476,5,1,0.2,30,150
6, equality ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,5,1,0.2,30,150
6, equality ,88a21769-c0be-4354-b0d2-d921853d8751,4,0.8,0.2,30,150
6, equality ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,4,0.8,0.2,30,150
6, equality ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,4,0.8,0.2,30,150
6, equality ,c8f34861-6aa9-46ef-b990-99c4b2390c28,4,0.8,0.2,30,150
6, equality ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,4,0.8,0.2,30,150
6, equality ,636bb22e-0354-4154-a3d4-cfc35b4e6075,3,0.6,0.2,30,150
6, equality ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,3,0.6,0.2,30,150
6, equality ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,3,0.6,0.2,30,150
6, equality ,b72cd33d-1e34-441f-af01-d2235c52858e,3,0.6,0.2,30,150
6, equality ,23cc6486-42de-4866-b69d-0ddc17147319,3,0.6,0.2,30,150
6, equality ,373e20fa-1caf-4ff8-9275-3565754c3afc,2,0.4,0.2,30,150
6, equality ,dd98f973-3eaf-45ab-a149-f45c7d162d22,2,0.4,0.2,30,150
6, equality ,e103972b-8c66-47b6-9c38-8219003f1e16,2,0.4,0.2,30,150
6, equality ,91904946-01af-4240-9ffa-dde8a28fdfe2,2,0.4,0.2,30,150
6, equality ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,2,0.4,0.2,30,150
6, equality ,0fd9da96-794a-4f26-9205-f103e52a3ea6,1,0.2,0.2,30,150
6, equality ,3592667e-3aef-479e-bf78-226437a2ef06,1,0.2,0.2,30,150
6, equality ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,1,0.2,0.2,30,150
6, equality ,16ae729b-3e58-4e52-9524-41ae74a1b29f,1,0.2,0.2,30,150
6, equality ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,1,0.2,0.2,30,150
6, needs ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,5,1,0.2,30,150
6, needs ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,5,1,0.2,30,150
6, needs ,373e20fa-1caf-4ff8-9275-3565754c3afc,5,1,0.2,30,150
6, needs ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,5,1,0.2,30,150
6, needs ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,5,1,0.2,30,150
6, needs ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,4,0.8,0.2,30,150
6, needs ,3592667e-3aef-479e-bf78-226437a2ef06,4,0.8,0.2,30,150
6, needs ,91904946-01af-4240-9ffa-dde8a28fdfe2,4,0.8,0.2,30,150
6, needs ,b72cd33d-1e34-441f-af01-d2235c52858e,4,0.8,0.2,30,150
6, needs ,0fd9da96-794a-4f26-9205-f103e52a3ea6,4,0.8,0.2,30,150
6, needs ,636bb22e-0354-4154-a3d4-cfc35b4e6075,3,0.6,0.2,30,150
6, needs ,e103972b-8c66-47b6-9c38-8219003f1e16,3,0.6,0.2,30,150
6, needs ,dd98f973-3eaf-45ab-a149-f45c7d162d22,3,0.6,0.2,30,150
6, needs ,16ae729b-3e58-4e52-9524-41ae74a1b29f,3,0.6,0.2,30,150
6, needs ,9399384b-9842-4c73-a4da-7e5878aba476,3,0.6,0.2,30,150
6, needs ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,2,0.4,0.2,30,150
6, needs ,23cc6486-42de-4866-b69d-0ddc17147319,2,0.4,0.2,30,150
6, needs ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,2,0.4,0.2,30,150
6, needs ,c8f34861-6aa9-46ef-b990-99c4b2390c28,2,0.4,0.2,30,150
6, needs ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,2,0.4,0.2,30,150
6, needs ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,1,0.2,0.2,30,150
6, needs ,88a21769-c0be-4354-b0d2-d921853d8751,1,0.2,0.2,30,150
6, needs ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,1,0.2,0.2,30,150
6, needs ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,1,0.2,0.2,30,150
6, needs ,2836b64b-1cba-48df-a7e8-93cf1f128248,1,0.2,0.2,30,150
14, equality ,2836b64b-1cba-48df-a7e8-93cf1f128248,5,1,0.2,30,150
14, equality ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,5,1,0.2,30,150
14, equality ,c8f34861-6aa9-46ef-b990-99c4b2390c28,5,1,0.2,30,150
14, equality ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,5,1,0.2,30,150
14, equality ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,4,0.8,0.2,30,150
14, equality ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,4,0.8,0.2,30,150
14, equality ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,4,0.8,0.2,30,150
14, equality ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,4,0.8,0.2,30,150
14, equality ,dd98f973-3eaf-45ab-a149-f45c7d162d22,3,0.6,0.2,30,150
14, equality ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,3,0.6,0.2,30,150
14, equality ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,3,0.6,0.2,30,150
14, equality ,91904946-01af-4240-9ffa-dde8a28fdfe2,3,0.6,0.2,30,150
14, equality ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,2,0.4,0.2,30,150
14, equality ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,2,0.4,0.2,30,150
14, equality ,e103972b-8c66-47b6-9c38-8219003f1e16,2,0.4,0.2,30,150
14, equality ,636bb22e-0354-4154-a3d4-cfc35b4e6075,2,0.4,0.2,30,150
14, equality ,16ae729b-3e58-4e52-9524-41ae74a1b29f,1,0.2,0.2,30,150
14, equality ,3592667e-3aef-479e-bf78-226437a2ef06,1,0.2,0.2,30,150
14, equality ,b72cd33d-1e34-441f-af01-d2235c52858e,1,0.2,0.2,30,150
14, equality ,0fd9da96-794a-4f26-9205-f103e52a3ea6,1,0.2,0.2,30,150
14, needs ,636bb22e-0354-4154-a3d4-cfc35b4e6075,5,1,0.2,30,150
14, needs ,b72cd33d-1e34-441f-af01-d2235c52858e,5,1,0.2,30,150
14, needs ,91904946-01af-4240-9ffa-dde8a28fdfe2,5,1,0.2,30,150
14, needs ,3592667e-3aef-479e-bf78-226437a2ef06,5,1,0.2,30,150
14, needs ,f0495904-0e2b-4fd9-a5e8-8ee92ba0c87c,4,0.8,0.2,30,150
14, needs ,a03653c3-dcb9-4904-87d8-1ebd7011cbf5,4,0.8,0.2,30,150
14, needs ,1a592839-d0c7-4ffe-8faf-f1fa3b8c626e,4,0.8,0.2,30,150
14, needs ,0fd9da96-794a-4f26-9205-f103e52a3ea6,4,0.8,0.2,30,150
14, needs ,c8f34861-6aa9-46ef-b990-99c4b2390c28,3,0.6,0.2,30,150
14, needs ,8add56af-2a5b-4c88-b8d0-5cd93c6943dd,3,0.6,0.2,30,150
14, needs ,7fa9c3d9-6ac0-4e3d-af49-19fcb2cd9154,3,0.6,0.2,30,150
14, needs ,dd98f973-3eaf-45ab-a149-f45c7d162d22,3,0.6,0.2,30,150
14, needs ,71bd3da0-190a-4e0d-9f1c-b41c7d98f7bb,2,0.4,0.2,30,150
14, needs ,eea2a064-62c7-4b4c-a07d-58b5a5b1000f,2,0.4,0.2,30,150
14, needs ,16ae729b-3e58-4e52-9524-41ae74a1b29f,2,0.4,0.2,30,150
14, needs ,e103972b-8c66-47b6-9c38-8219003f1e16,2,0.4,0.2,30,150
14, needs ,11a8a9d3-7814-4e66-b207-ccf40d0a4c38,1,0.2,0.2,30,150
14, needs ,c77ff30d-1e76-40ec-b230-1a9162e3fab1,1,0.2,0.2,30,150
14, needs ,2836b64b-1cba-48df-a7e8-93cf1f128248,1,0.2,0.2,30,150
14, needs ,6b9a569a-ec51-4a63-bfac-5e196d0e5824,1,0.2,0.2,30,150
16, equality ,23cc6486-42de-4866-b69d-0ddc17147319,5,1,0.2,30,150
16, equality ,9399384b-9842-4c73-a4da-7e5878aba476,4,0.8,0.2,30,150
16, equality ,373e20fa-1caf-4ff8-9275-3565754c3afc,3,0.6,0.2,30,150
16, equality ,88a21769-c0be-4354-b0d2-d921853d8751,2,0.4,0.2,30,150
16, equality ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,1,0.2,0.2,30,150
16, needs ,9399384b-9842-4c73-a4da-7e5878aba476,5,1,0.2,30,150
16, needs ,23cc6486-42de-4866-b69d-0ddc17147319,4,0.8,0.2,30,150
16, needs ,373e20fa-1caf-4ff8-9275-3565754c3afc,3,0.6,0.2,30,150
16, needs ,88a21769-c0be-4354-b0d2-d921853d8751,2,0.4,0.2,30,150
16, needs ,c08dbbfd-78f4-46c0-ae19-0b8fc18485ce,1,0.2,0.2,30,150
18, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.98944591,0.197889182,75,379
18, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.791556728,0.197889182,75,379
18, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.593667546,0.197889182,75,379
18, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.395778364,0.197889182,75,379
18, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.197889182,0.197889182,75,379
18, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,5,0.98944591,0.197889182,75,379
18, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,4,0.791556728,0.197889182,75,379
18, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.593667546,0.197889182,75,379
18, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.395778364,0.197889182,75,379
18, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.197889182,0.197889182,75,379
19, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.98944591,0.197889182,75,379
19, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,4,0.791556728,0.197889182,75,379
19, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.593667546,0.197889182,75,379
19, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.395778364,0.197889182,75,379
19, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.197889182,0.197889182,75,379
19, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,0.98944591,0.197889182,75,379
19, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.791556728,0.197889182,75,379
19, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.593667546,0.197889182,75,379
19, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.395778364,0.197889182,75,379
19, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.197889182,0.197889182,75,379
20, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.98944591,0.197889182,75,379
20, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.791556728,0.197889182,75,379
20, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.593667546,0.197889182,75,379
20, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.395778364,0.197889182,75,379
20, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.197889182,0.197889182,75,379
20, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,0.98944591,0.197889182,75,379
20, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.791556728,0.197889182,75,379
20, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.593667546,0.197889182,75,379
20, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.395778364,0.197889182,75,379
20, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.197889182,0.197889182,75,379
21, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.98944591,0.197889182,75,379
21, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.791556728,0.197889182,75,379
21, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.593667546,0.197889182,75,379
21, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.395778364,0.197889182,75,379
21, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.197889182,0.197889182,75,379
21, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,0.98944591,0.197889182,75,379
21, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.791556728,0.197889182,75,379
21, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.593667546,0.197889182,75,379
21, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.395778364,0.197889182,75,379
21, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.197889182,0.197889182,75,379
17, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.986842105,0.197368421,75,380
17, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.789473684,0.197368421,75,380
17, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.592105263,0.197368421,75,380
17, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.394736842,0.197368421,75,380
17, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.197368421,0.197368421,75,380
17, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,5,0.986842105,0.197368421,75,380
17, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,4,0.789473684,0.197368421,75,380
17, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,3,0.592105263,0.197368421,75,380
17, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.394736842,0.197368421,75,380
17, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.197368421,0.197368421,75,380
22, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.984251969,0.196850394,75,381
22, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.787401575,0.196850394,75,381
22, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.590551181,0.196850394,75,381
22, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.393700787,0.196850394,75,381
22, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.196850394,0.196850394,75,381
22, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,0.984251969,0.196850394,75,381
22, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.787401575,0.196850394,75,381
22, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.590551181,0.196850394,75,381
22, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.393700787,0.196850394,75,381
22, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.196850394,0.196850394,75,381
7, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,5,0.979112272,0.195822454,75,383
7, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,4,0.783289817,0.195822454,75,383
7, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.587467363,0.195822454,75,383
7, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,2,0.391644909,0.195822454,75,383
7, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,1,0.195822454,0.195822454,75,383
7, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,0.979112272,0.195822454,75,383
7, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,4,0.783289817,0.195822454,75,383
7, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.587467363,0.195822454,75,383
7, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.391644909,0.195822454,75,383
7, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.195822454,0.195822454,75,383
2, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,5,0.92364532,0.184729064,75,406
2, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,4,0.738916256,0.184729064,75,406
2, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,3,0.554187192,0.184729064,75,406
2, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.369458128,0.184729064,75,406
2, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,1,0.184729064,0.184729064,75,406
2, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,5,0.92364532,0.184729064,75,406
2, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,4,0.738916256,0.184729064,75,406
2, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.554187192,0.184729064,75,406
2, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.369458128,0.184729064,75,406
2, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.184729064,0.184729064,75,406
3, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.916870416,0.183374083,75,409
3, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,4,0.733496333,0.183374083,75,409
3, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.550122249,0.183374083,75,409
3, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.366748166,0.183374083,75,409
3, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,1,0.183374083,0.183374083,75,409
3, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,0.916870416,0.183374083,75,409
3, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,4,0.733496333,0.183374083,75,409
3, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.550122249,0.183374083,75,409
3, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.366748166,0.183374083,75,409
3, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.183374083,0.183374083,75,409
16, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.993377483,0.198675497,90,453
16, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.794701987,0.198675497,90,453
16, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.59602649,0.198675497,90,453
16, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.397350993,0.198675497,90,453
16, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.198675497,0.198675497,90,453
16, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,5,0.993377483,0.198675497,90,453
16, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.794701987,0.198675497,90,453
16, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.59602649,0.198675497,90,453
16, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,2,0.397350993,0.198675497,90,453
16, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.198675497,0.198675497,90,453
15, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,0.991189427,0.198237885,90,454
15, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,4,0.792951542,0.198237885,90,454
15, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.594713656,0.198237885,90,454
15, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.396475771,0.198237885,90,454
15, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.198237885,0.198237885,90,454
15, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,5,0.991189427,0.198237885,90,454
15, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,4,0.792951542,0.198237885,90,454
15, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,3,0.594713656,0.198237885,90,454
15, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.396475771,0.198237885,90,454
15, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.198237885,0.198237885,90,454
1, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,5,1,0.2,150,750
1, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.8,0.2,150,750
1, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,3,0.6,0.2,150,750
1, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,2,0.4,0.2,150,750
1, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.2,0.2,150,750
1, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,5,1,0.2,150,750
1, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.8,0.2,150,750
1, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,3,0.6,0.2,150,750
1, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,2,0.4,0.2,150,750
1, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.2,0.2,150,750
6, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,5,1,0.2,150,750
6, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,4,0.8,0.2,150,750
6, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,3,0.6,0.2,150,750
6, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,2,0.4,0.2,150,750
6, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,1,0.2,0.2,150,750
6, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,1,0.2,150,750
6, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,4,0.8,0.2,150,750
6, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.6,0.2,150,750
6, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.4,0.2,150,750
6, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.2,0.2,150,750
14, equality ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,5,1,0.2,150,750
14, equality ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,4,0.8,0.2,150,750
14, equality ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,3,0.6,0.2,150,750
14, equality ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,2,0.4,0.2,150,750
14, equality ,21e3627d-ed4f-407e-aaba-2fb63c30163e,1,0.2,0.2,150,750
14, needs ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,5,1,0.2,150,750
14, needs ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,4,0.8,0.2,150,750
14, needs ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.6,0.2,150,750
14, needs ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.4,0.2,150,750
14, needs ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,1,0.2,0.2,150,750
1, productivity ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,1,0.2,0.2,150,750
1, productivity ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,2,0.4,0.2,150,750
1, productivity ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,3,0.6,0.2,150,750
1, productivity ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.8,0.2,150,750
1, productivity ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,5,1,0.2,150,750
1, social_utility ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,1,0.2,0.2,150,750
1, social_utility ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,2,0.4,0.2,150,750
1, social_utility ,c0ad795e-f2cc-4648-ace8-b26e4e80db80,3,0.6,0.2,150,750
1, social_utility ,21e3627d-ed4f-407e-aaba-2fb63c30163e,4,0.8,0.2,150,750
1, social_utility ,4491a1ca-36aa-4aaa-82f8-d1889e14d4f3,5,1,0.2,150,750
1, supply_and_demand ,d29cc24f-f7e0-4f6b-9d7b-609a13d94677,1,0.2,0.2,150,750
1, supply_and_demand ,21e3627d-ed4f-407e-aaba-2fb63c30163e,2,0.4,0.2,150,750
1, supply_and_demand ,7e128a48-71e8-4476-a5f3-0b31bb4d9678,3,0.6,0.2,150,750
